./adb shell content query --uri content://mms/ > mmsout.txt


Row: 0 _id=101, thread_id=74, date=1575552377, date_sent=1575552377, msg_box=1, read=1, m_id=m9-AP0eBBKPxgtPpdLVZ00@mms.telenor.se, sub=NULL, sub_cs=NULL, ct_t=application/vnd.wap.multipart.related, ct_l=http://217.174.67.220:80/servlets/mms?message-id=mYLT6XS1W00, exp=NULL, m_cls=personal, m_type=132, v=18, m_size=188601, pri=129, rr=NULL, rpt_a=NULL, resp_st=NULL, st=NULL, tr_id=mr2V3AvxE5GtdLVZgtPp00@, retr_st=NULL, retr_txt=NULL, retr_txt_cs=NULL, read_status=NULL, ct_cls=NULL, resp_txt=NULL, d_tm=NULL, d_rpt=NULL, locked=0, sub_id=4, seen=1, creator=com.samsung.android.messaging, sim_slot=1, sim_imsi=240084714269728, deletable=0, hidden=0, app_id=0, msg_id=0, callback_set=0, reserved=0, text_only=0, spam_report=0, secret_mode=0, safe_message=0, favorite=0, d_rpt_st=0, rr_st=0, using_mode=0, from_address=NULL, device_name=NULL, correlation_tag=55f38fd496989118, object_id=NULL, cmc_prop=NULL, bin_info=0, re_original_body=NULL, re_body=NULL, re_original_key=NULL, re_recipient_address=NULL, re_content_uri=NULL, re_content_type=NULL, re_file_name=NULL, re_type=0, re_count_info=NULL
Row: 23 _id=11, thread_id=14, date=1565115895, date_sent=0, msg_box=1, read=1, m_id=NULL, sub=NULL, sub_cs=106, ct_t=application/vnd.wap.multipart.related, ct_l=NULL, exp=604800, m_cls=personal, m_type=132, v=18, m_size=3888012, pri=129, rr=129, rpt_a=NULL, resp_st=128, st=NULL, tr_id=T5d49c5f7, retr_st=NULL, retr_txt=NULL, retr_txt_cs=NULL, read_status=NULL, ct_cls=NULL, resp_txt=NULL, d_tm=NULL, d_rpt=129, locked=0, sub_id=-1, seen=1, creator=com.sec.android.easyMover, sim_slot=0, sim_imsi=NULL, deletable=0, hidden=0, app_id=0, msg_id=0, callback_set=0, reserved=0, text_only=0, spam_report=0, secret_mode=0, safe_message=0, favorite=0, d_rpt_st=0, rr_st=0, using_mode=0, from_address=NULL, device_name=NULL, correlation_tag=62ba694150ec65fd, object_id=NULL, cmc_prop=NULL, bin_info=0, re_original_body=NULL, re_body=NULL, re_original_key=NULL, re_recipient_address=NULL, re_content_uri=NULL, re_content_type=NULL, re_file_name=NULL, re_type=0, re_count_info=NULL
Row: 24 _id=10, thread_id=14, date=1565115864, date_sent=0, msg_box=1, read=1, m_id=NULL, sub=NULL, sub_cs=106, ct_t=application/vnd.wap.multipart.related, ct_l=NULL, exp=604800, m_cls=personal, m_type=132, v=18, m_size=3259431, pri=129, rr=129, rpt_a=NULL, resp_st=128, st=NULL, tr_id=T5d49c5d8, retr_st=NULL, retr_txt=NULL, retr_txt_cs=NULL, read_status=NULL, ct_cls=NULL, resp_txt=NULL, d_tm=NULL, d_rpt=129, locked=0, sub_id=-1, seen=1, creator=com.sec.android.easyMover, sim_slot=0, sim_imsi=NULL, deletable=0, hidden=0, app_id=0, msg_id=0, callback_set=0, reserved=0, text_only=0, spam_report=0, secret_mode=0, safe_message=0, favorite=0, d_rpt_st=0, rr_st=0, using_mode=0, from_address=NULL, device_name=NULL, correlation_tag=4216d776064527b9, object_id=NULL, cmc_prop=NULL, bin_info=0, re_original_body=NULL, re_body=NULL, re_original_key=NULL, re_recipient_address=NULL, re_content_uri=NULL, re_content_type=NULL, re_file_name=NULL, re_type=0, re_count_info=NULL
Row: 25 _id=9, thread_id=14, date=1565115859, date_sent=0, msg_box=1, read=1, m_id=NULL, sub=NULL, sub_cs=106, ct_t=application/vnd.wap.multipart.related, ct_l=NULL, exp=604800, m_cls=personal, m_type=132, v=18, m_size=3016606, pri=129, rr=129, rpt_a=NULL, resp_st=128, st=NULL, tr_id=T5d49c5d3, retr_st=NULL, retr_txt=NULL, retr_txt_cs=NULL, read_status=NULL, ct_cls=NULL, resp_txt=NULL, d_tm=NULL, d_rpt=129, locked=0, sub_id=-1, seen=1, creator=com.sec.android.easyMover, sim_slot=0, sim_imsi=NULL, deletable=0, hidden=0, app_id=0, msg_id=0, callback_set=0, reserved=0, text_only=0, spam_report=0, secret_mode=0, safe_message=0, favorite=0, d_rpt_st=0, rr_st=0, using_mode=0, from_address=NULL, device_name=NULL, correlation_tag=af291133b65c7d33, object_id=NULL, cmc_prop=NULL, bin_info=0, re_original_body=NULL, re_body=NULL, re_original_key=NULL, re_recipient_address=NULL, re_content_uri=NULL, re_content_type=NULL, re_file_name=NULL, re_type=0, re_count_info=NULL
Row: 26 _id=76, thread_id=38, date=1565099933, date_sent=0, msg_box=1, read=1, m_id=NULL, sub=NULL, sub_cs=106, ct_t=application/vnd.wap.multipart.related, ct_l=NULL, exp=604800, m_cls=personal, m_type=132, v=18, m_size=0, pri=129, rr=129, rpt_a=NULL, resp_st=128, st=NULL, tr_id=T5d49879d, retr_st=NULL, retr_txt=NULL, retr_txt_cs=NULL, read_status=NULL, ct_cls=NULL, resp_txt=NULL, d_tm=NULL, d_rpt=129, locked=0, sub_id=-1, seen=1, creator=com.sec.android.easyMover, sim_slot=0, sim_imsi=NULL, deletable=0, hidden=0, app_id=0, msg_id=0, callback_set=0, reserved=0, text_only=0, spam_report=0, secret_mode=0, safe_message=0, favorite=0, d_rpt_st=0, rr_st=0, using_mode=0, from_address=NULL, device_name=NULL, correlation_tag=72ea944d1ef84cc2, object_id=NULL, cmc_prop=NULL, bin_info=0, re_original_body=NULL, re_body=NULL, re_original_key=NULL, re_recipient_address=NULL, re_content_uri=NULL, re_content_type=NULL, re_file_name=NULL, re_type=0, re_count_info=NULL
Row: 27 _id=75, thread_id=38, date=1565099818, date_sent=0, msg_box=1, read=1, m_id=NULL, sub=NULL, sub_cs=106, ct_t=application/vnd.wap.multipart.related, ct_l=NULL, exp=604800, m_cls=personal, m_type=132, v=18, m_size=0, pri=129, rr=129, rpt_a=NULL, resp_st=128, st=NULL, tr_id=T5d49872a, retr_st=NULL, retr_txt=NULL, retr_txt_cs=NULL, read_status=NULL, ct_cls=NULL, resp_txt=NULL, d_tm=NULL, d_rpt=129, locked=0, sub_id=-1, seen=1, creator=com.sec.android.easyMover, sim_slot=0, sim_imsi=NULL, deletable=0, hidden=0, app_id=0, msg_id=0, callback_set=0, reserved=0, text_only=0, spam_report=0, secret_mode=0, safe_message=0, favorite=0, d_rpt_st=0, rr_st=0, using_mode=0, from_address=NULL, device_name=NULL, correlation_tag=b2d12217f5e6737b, object_id=NULL, cmc_prop=NULL, bin_info=0, re_original_body=NULL, re_body=NULL, re_original_key=NULL, re_recipient_address=NULL, re_content_uri=NULL, re_content_type=NULL, re_file_name=NULL, re_type=0, re_count_info=NULL
Row: 28 _id=73, thread_id=36, date=1565094734, date_sent=0, msg_box=1, read=1, m_id=NULL, sub=NULL, sub_cs=106, ct_t=application/vnd.wap.multipart.related, ct_l=NULL, exp=604800, m_cls=personal, m_type=132, v=18, m_size=0, pri=129, rr=129, rpt_a=NULL, resp_st=128, st=NULL, tr_id=T5d49734e, retr_st=NULL, retr_txt=NULL, retr_txt_cs=NULL, read_status=NULL, ct_cls=NULL, resp_txt=NULL, d_tm=NULL, d_rpt=129, locked=0, sub_id=-1, seen=1, creator=com.sec.android.easyMover, sim_slot=0, sim_imsi=NULL, deletable=0, hidden=0, app_id=0, msg_id=0, callback_set=0, reserved=0, text_only=0, spam_report=0, secret_mode=0, safe_message=0, favorite=0, d_rpt_st=0, rr_st=0, using_mode=0, from_address=NULL, device_name=NULL, correlation_tag=235125d21408eaf, object_id=NULL, cmc_prop=NULL, bin_info=0, re_original_body=NULL, re_body=NULL, re_original_key=NULL, re_recipient_address=NULL, re_content_uri=NULL, re_content_type=NULL, re_file_name=NULL, re_type=0, re_count_info=NULL
Row: 29 _id=72, thread_id=36, date=1565094675, date_sent=0, msg_box=1, read=1, m_id=NULL, sub=NULL, sub_cs=106, ct_t=application/vnd.wap.multipart.related, ct_l=NULL, exp=604800, m_cls=personal, m_type=132, v=18, m_size=0, pri=129, rr=129, rpt_a=NULL, resp_st=128, st=NULL, tr_id=T5d497313, retr_st=NULL, retr_txt=NULL, retr_txt_cs=NULL, read_status=NULL, ct_cls=NULL, resp_txt=NULL, d_tm=NULL, d_rpt=129, locked=0, sub_id=-1, seen=1, creator=com.sec.android.easyMover, sim_slot=0, sim_imsi=NULL, deletable=0, hidden=0, app_id=0, msg_id=0, callback_set=0, reserved=0, text_only=0, spam_report=0, secret_mode=0, safe_message=0, favorite=0, d_rpt_st=0, rr_st=0, using_mode=0, from_address=NULL, device_name=NULL, correlation_tag=f2a5bcd9b9ac3533, object_id=NULL, cmc_prop=NULL, bin_info=0, re_original_body=NULL, re_body=NULL, re_original_key=NULL, re_recipient_address=NULL, re_content_uri=NULL, re_content_type=NULL, re_file_name=NULL, re_type=0, re_count_info=NULL
Row: 30 _id=71, thread_id=36, date=1565093452, date_sent=0, msg_box=1, read=1, m_id=NULL, sub=NULL, sub_cs=106, ct_t=application/vnd.wap.multipart.related, ct_l=NULL, exp=604800, m_cls=personal, m_type=132, v=18, m_size=0, pri=129, rr=129, rpt_a=NULL, resp_st=128, st=NULL, tr_id=T5d496e4c, retr_st=NULL, retr_txt=NULL, retr_txt_cs=NULL, read_status=NULL, ct_cls=NULL, resp_txt=NULL, d_tm=NULL, d_rpt=129, locked=0, sub_id=-1, seen=1, creator=com.sec.android.easyMover, sim_slot=0, sim_imsi=NULL, deletable=0, hidden=0, app_id=0, msg_id=0, callback_set=0, reserved=0, text_only=0, spam_report=0, secret_mode=0, safe_message=0, favorite=0, d_rpt_st=0, rr_st=0, using_mode=0, from_address=NULL, device_name=NULL, correlation_tag=2374dbd7b6096b71, object_id=NULL, cmc_prop=NULL, bin_info=0, re_original_body=NULL, re_body=NULL, re_original_key=NULL, re_recipient_address=NULL, re_content_uri=NULL, re_content_type=NULL, re_file_name=NULL, re_type=0, re_count_info=NULL
Row: 31 _id=70, thread_id=36, date=1565093403, date_sent=0, msg_box=1, read=1, m_id=NULL, sub=NULL, sub_cs=106, ct_t=application/vnd.wap.multipart.related, ct_l=NULL, exp=604800, m_cls=personal, m_type=132, v=18, m_size=0, pri=129, rr=129, rpt_a=NULL, resp_st=128, st=NULL, tr_id=T5d496e1b, retr_st=NULL, retr_txt=NULL, retr_txt_cs=NULL, read_status=NULL, ct_cls=NULL, resp_txt=NULL, d_tm=NULL, d_rpt=129, locked=0, sub_id=-1, seen=1, creator=com.sec.android.easyMover, sim_slot=0, sim_imsi=NULL, deletable=0, hidden=0, app_id=0, msg_id=0, callback_set=0, reserved=0, text_only=0, spam_report=0, secret_mode=0, safe_message=0, favorite=0, d_rpt_st=0, rr_st=0, using_mode=0, from_address=NULL, device_name=NULL, correlation_tag=97510540e0658f20, object_id=NULL, cmc_prop=NULL, bin_info=0, re_original_body=NULL, re_body=NULL, re_original_key=NULL, re_recipient_address=NULL, re_content_uri=NULL, re_content_type=NULL, re_file_name=NULL, re_type=0, re_count_info=NULL
Row: 32 _id=69, thread_id=36, date=1565093068, date_sent=0, msg_box=2, read=1, m_id=NULL, sub=NULL, sub_cs=106, ct_t=application/vnd.wap.multipart.related, ct_l=NULL, exp=604800, m_cls=personal, m_type=128, v=18, m_size=0, pri=129, rr=129, rpt_a=NULL, resp_st=128, st=NULL, tr_id=T5d496ccc, retr_st=NULL, retr_txt=NULL, retr_txt_cs=NULL, read_status=NULL, ct_cls=NULL, resp_txt=NULL, d_tm=NULL, d_rpt=129, locked=0, sub_id=-1, seen=1, creator=com.sec.android.easyMover, sim_slot=0, sim_imsi=NULL, deletable=0, hidden=0, app_id=0, msg_id=0, callback_set=0, reserved=0, text_only=0, spam_report=0, secret_mode=0, safe_message=0, favorite=0, d_rpt_st=0, rr_st=0, using_mode=0, from_address=NULL, device_name=NULL, correlation_tag=e14b1b6e0dc83a49, object_id=NULL, cmc_prop=NULL, bin_info=0, re_original_body=NULL, re_body=NULL, re_original_key=NULL, re_recipient_address=NULL, re_content_uri=NULL, re_content_type=NULL, re_file_name=NULL, re_type=0, re_count_info=NULL
Row: 33 _id=68, thread_id=36, date=1565033710, date_sent=0, msg_box=1, read=1, m_id=NULL, sub=NULL, sub_cs=106, ct_t=application/vnd.wap.multipart.related, ct_l=NULL, exp=604800, m_cls=personal, m_type=132, v=18, m_size=0, pri=129, rr=129, rpt_a=NULL, resp_st=128, st=NULL, tr_id=T5d4884ee, retr_st=NULL, retr_txt=NULL, retr_txt_cs=NULL, read_status=NULL, ct_cls=NULL, resp_txt=NULL, d_tm=NULL, d_rpt=129, locked=0, sub_id=-1, seen=1, creator=com.sec.android.easyMover, sim_slot=0, sim_imsi=NULL, deletable=0, hidden=0, app_id=0, msg_id=0, callback_set=0, reserved=0, text_only=0, spam_report=0, secret_mode=0, safe_message=0, favorite=0, d_rpt_st=0, rr_st=0, using_mode=0, from_address=NULL, device_name=NULL, correlation_tag=6d54fa87f2bfb7d4, object_id=NULL, cmc_prop=NULL, bin_info=0, re_original_body=NULL, re_body=NULL, re_original_key=NULL, re_recipient_address=NULL, re_content_uri=NULL, re_content_type=NULL, re_file_name=NULL, re_type=0, re_count_info=NULL
Row: 34 _id=67, thread_id=36, date=1565033637, date_sent=0, msg_box=1, read=1, m_id=NULL, sub=NULL, sub_cs=106, ct_t=application/vnd.wap.multipart.related, ct_l=NULL, exp=604800, m_cls=personal, m_type=132, v=18, m_size=0, pri=129, rr=129, rpt_a=NULL, resp_st=128, st=NULL, tr_id=T5d4884a5, retr_st=NULL, retr_txt=NULL, retr_txt_cs=NULL, read_status=NULL, ct_cls=NULL, resp_txt=NULL, d_tm=NULL, d_rpt=129, locked=0, sub_id=-1, seen=1, creator=com.sec.android.easyMover, sim_slot=0, sim_imsi=NULL, deletable=0, hidden=0, app_id=0, msg_id=0, callback_set=0, reserved=0, text_only=0, spam_report=0, secret_mode=0, safe_message=0, favorite=0, d_rpt_st=0, rr_st=0, using_mode=0, from_address=NULL, device_name=NULL, correlation_tag=4760711bf8b26b8b, object_id=NULL, cmc_prop=NULL, bin_info=0, re_original_body=NULL, re_body=NULL, re_original_key=NULL, re_recipient_address=NULL, re_content_uri=NULL, re_content_type=NULL, re_file_name=NULL, re_type=0, re_count_info=NULL
Row: 35 _id=74, thread_id=37, date=1565027539, date_sent=0, msg_box=2, read=1, m_id=NULL, sub=NULL, sub_cs=106, ct_t=application/vnd.wap.multipart.related, ct_l=NULL, exp=604800, m_cls=personal, m_type=128, v=18, m_size=0, pri=129, rr=129, rpt_a=NULL, resp_st=128, st=NULL, tr_id=T5d486cd3, retr_st=NULL, retr_txt=NULL, retr_txt_cs=NULL, read_status=NULL, ct_cls=NULL, resp_txt=NULL, d_tm=NULL, d_rpt=129, locked=0, sub_id=-1, seen=1, creator=com.sec.android.easyMover, sim_slot=0, sim_imsi=NULL, deletable=0, hidden=0, app_id=0, msg_id=0, callback_set=0, reserved=0, text_only=0, spam_report=0, secret_mode=0, safe_message=0, favorite=0, d_rpt_st=0, rr_st=0, using_mode=0, from_address=NULL, device_name=NULL, correlation_tag=bf40926138f87bb1, object_id=NULL, cmc_prop=NULL, bin_info=0, re_original_body=NULL, re_body=NULL, re_original_key=NULL, re_recipient_address=NULL, re_content_uri=NULL, re_content_type=NULL, re_file_name=NULL, re_type=0, re_count_info=NULL
Row: 36 _id=7, thread_id=13, date=1564608075, date_sent=0, msg_box=1, read=1, m_id=NULL, sub=NULL, sub_cs=106, ct_t=application/vnd.wap.multipart.related, ct_l=NULL, exp=604800, m_cls=personal, m_type=132, v=18, m_size=0, pri=129, rr=129, rpt_a=NULL, resp_st=128, st=NULL, tr_id=T5d42064b, retr_st=NULL, retr_txt=NULL, retr_txt_cs=NULL, read_status=NULL, ct_cls=NULL, resp_txt=NULL, d_tm=NULL, d_rpt=129, locked=0, sub_id=-1, seen=1, creator=com.sec.android.easyMover, sim_slot=0, sim_imsi=NULL, deletable=0, hidden=0, app_id=0, msg_id=0, callback_set=0, reserved=0, text_only=0, spam_report=0, secret_mode=0, safe_message=0, favorite=0, d_rpt_st=0, rr_st=0, using_mode=0, from_address=NULL, device_name=NULL, correlation_tag=b723fc14c097dfd3, object_id=NULL, cmc_prop=NULL, bin_info=0, re_original_body=NULL, re_body=NULL, re_original_key=NULL, re_recipient_address=NULL, re_content_uri=NULL, re_content_type=NULL, re_file_name=NULL, re_type=0, re_count_info=NULL
Row: 37 _id=66, thread_id=36, date=1564585601, date_sent=0, msg_box=1, read=1, m_id=NULL, sub=NULL, sub_cs=106, ct_t=application/vnd.wap.multipart.related, ct_l=NULL, exp=604800, m_cls=personal, m_type=132, v=18, m_size=0, pri=129, rr=129, rpt_a=NULL, resp_st=128, st=NULL, tr_id=T5d41ae81, retr_st=NULL, retr_txt=NULL, retr_txt_cs=NULL, read_status=NULL, ct_cls=NULL, resp_txt=NULL, d_tm=NULL, d_rpt=129, locked=0, sub_id=-1, seen=1, creator=com.sec.android.easyMover, sim_slot=0, sim_imsi=NULL, deletable=0, hidden=0, app_id=0, msg_id=0, callback_set=0, reserved=0, text_only=0, spam_report=0, secret_mode=0, safe_message=0, favorite=0, d_rpt_st=0, rr_st=0, using_mode=0, from_address=NULL, device_name=NULL, correlation_tag=40a4e332062f4d66, object_id=NULL, cmc_prop=NULL, bin_info=0, re_original_body=NULL, re_body=NULL, re_original_key=NULL, re_recipient_address=NULL, re_content_uri=NULL, re_content_type=NULL, re_file_name=NULL, re_type=0, re_count_info=NULL
Row: 38 _id=65, thread_id=36, date=1564585434, date_sent=0, msg_box=1, read=1, m_id=NULL, sub=NULL, sub_cs=106, ct_t=application/vnd.wap.multipart.related, ct_l=NULL, exp=604800, m_cls=personal, m_type=132, v=18, m_size=143203, pri=129, rr=129, rpt_a=NULL, resp_st=128, st=NULL, tr_id=T5d41adda, retr_st=NULL, retr_txt=NULL, retr_txt_cs=NULL, read_status=NULL, ct_cls=NULL, resp_txt=NULL, d_tm=NULL, d_rpt=129, locked=0, sub_id=-1, seen=1, creator=com.sec.android.easyMover, sim_slot=0, sim_imsi=NULL, deletable=0, hidden=0, app_id=0, msg_id=0, callback_set=0, reserved=0, text_only=0, spam_report=0, secret_mode=0, safe_message=0, favorite=0, d_rpt_st=0, rr_st=0, using_mode=0, from_address=NULL, device_name=NULL, correlation_tag=f4082ba9d1006f24, object_id=NULL, cmc_prop=NULL, bin_info=0, re_original_body=NULL, re_body=NULL, re_original_key=NULL, re_recipient_address=NULL, re_content_uri=NULL, re_content_type=NULL, re_file_name=NULL, re_type=0, re_count_info=NULL
Row: 39 _id=64, thread_id=36, date=1564585083, date_sent=0, msg_box=1, read=1, m_id=NULL, sub=NULL, sub_cs=106, ct_t=application/vnd.wap.multipart.related, ct_l=NULL, exp=604800, m_cls=personal, m_type=132, v=18, m_size=0, pri=129, rr=129, rpt_a=NULL, resp_st=128, st=NULL, tr_id=T5d41ac7b, retr_st=NULL, retr_txt=NULL, retr_txt_cs=NULL, read_status=NULL, ct_cls=NULL, resp_txt=NULL, d_tm=NULL, d_rpt=129, locked=0, sub_id=-1, seen=1, creator=com.sec.android.easyMover, sim_slot=0, sim_imsi=NULL, deletable=0, hidden=0, app_id=0, msg_id=0, callback_set=0, reserved=0, text_only=0, spam_report=0, secret_mode=0, safe_message=0, favorite=0, d_rpt_st=0, rr_st=0, using_mode=0, from_address=NULL, device_name=NULL, correlation_tag=d4c5c67edec80256, object_id=NULL, cmc_prop=NULL, bin_info=0, re_original_body=NULL, re_body=NULL, re_original_key=NULL, re_recipient_address=NULL, re_content_uri=NULL, re_content_type=NULL, re_file_name=NULL, re_type=0, re_count_info=NULL
Row: 40 _id=63, thread_id=36, date=1564583819, date_sent=0, msg_box=1, read=1, m_id=NULL, sub=NULL, sub_cs=106, ct_t=application/vnd.wap.multipart.related, ct_l=NULL, exp=604800, m_cls=personal, m_type=132, v=18, m_size=0, pri=129, rr=129, rpt_a=NULL, resp_st=128, st=NULL, tr_id=T5d41a78b, retr_st=NULL, retr_txt=NULL, retr_txt_cs=NULL, read_status=NULL, ct_cls=NULL, resp_txt=NULL, d_tm=NULL, d_rpt=129, locked=0, sub_id=-1, seen=1, creator=com.sec.android.easyMover, sim_slot=0, sim_imsi=NULL, deletable=0, hidden=0, app_id=0, msg_id=0, callback_set=0, reserved=0, text_only=0, spam_report=0, secret_mode=0, safe_message=0, favorite=0, d_rpt_st=0, rr_st=0, using_mode=0, from_address=NULL, device_name=NULL, correlation_tag=edc5d73e56c4fa50, object_id=NULL, cmc_prop=NULL, bin_info=0, re_original_body=NULL, re_body=NULL, re_original_key=NULL, re_recipient_address=NULL, re_content_uri=NULL, re_content_type=NULL, re_file_name=NULL, re_type=0, re_count_info=NULL
Row: 41 _id=62, thread_id=36, date=1564583635, date_sent=0, msg_box=1, read=1, m_id=NULL, sub=NULL, sub_cs=106, ct_t=application/vnd.wap.multipart.related, ct_l=NULL, exp=604800, m_cls=personal, m_type=132, v=18, m_size=0, pri=129, rr=129, rpt_a=NULL, resp_st=128, st=NULL, tr_id=T5d41a6d3, retr_st=NULL, retr_txt=NULL, retr_txt_cs=NULL, read_status=NULL, ct_cls=NULL, resp_txt=NULL, d_tm=NULL, d_rpt=129, locked=0, sub_id=-1, seen=1, creator=com.sec.android.easyMover, sim_slot=0, sim_imsi=NULL, deletable=0, hidden=0, app_id=0, msg_id=0, callback_set=0, reserved=0, text_only=0, spam_report=0, secret_mode=0, safe_message=0, favorite=0, d_rpt_st=0, rr_st=0, using_mode=0, from_address=NULL, device_name=NULL, correlation_tag=fbbb89c8d1477184, object_id=NULL, cmc_prop=NULL, bin_info=0, re_original_body=NULL, re_body=NULL, re_original_key=NULL, re_recipient_address=NULL, re_content_uri=NULL, re_content_type=NULL, re_file_name=NULL, re_type=0, re_count_info=NULL
Row: 42 _id=15, thread_id=16, date=1564583347, date_sent=0, msg_box=1, read=1, m_id=NULL, sub=NULL, sub_cs=106, ct_t=application/vnd.wap.multipart.related, ct_l=NULL, exp=604800, m_cls=personal, m_type=132, v=18, m_size=0, pri=129, rr=129, rpt_a=NULL, resp_st=128, st=NULL, tr_id=T5d41a5b3, retr_st=NULL, retr_txt=NULL, retr_txt_cs=NULL, read_status=NULL, ct_cls=NULL, resp_txt=NULL, d_tm=NULL, d_rpt=129, locked=0, sub_id=-1, seen=1, creator=com.sec.android.easyMover, sim_slot=0, sim_imsi=NULL, deletable=0, hidden=0, app_id=0, msg_id=0, callback_set=0, reserved=0, text_only=0, spam_report=0, secret_mode=0, safe_message=0, favorite=0, d_rpt_st=0, rr_st=0, using_mode=0, from_address=NULL, device_name=NULL, correlation_tag=96d3e66d24ad7440, object_id=NULL, cmc_prop=NULL, bin_info=0, re_original_body=NULL, re_body=NULL, re_original_key=NULL, re_recipient_address=NULL, re_content_uri=NULL, re_content_type=NULL, re_file_name=NULL, re_type=0, re_count_info=NULL
Row: 43 _id=14, thread_id=16, date=1564583275, date_sent=0, msg_box=1, read=1, m_id=NULL, sub=NULL, sub_cs=106, ct_t=application/vnd.wap.multipart.related, ct_l=NULL, exp=604800, m_cls=personal, m_type=132, v=18, m_size=0, pri=129, rr=129, rpt_a=NULL, resp_st=128, st=NULL, tr_id=T5d41a56b, retr_st=NULL, retr_txt=NULL, retr_txt_cs=NULL, read_status=NULL, ct_cls=NULL, resp_txt=NULL, d_tm=NULL, d_rpt=129, locked=0, sub_id=-1, seen=1, creator=com.sec.android.easyMover, sim_slot=0, sim_imsi=NULL, deletable=0, hidden=0, app_id=0, msg_id=0, callback_set=0, reserved=0, text_only=0, spam_report=0, secret_mode=0, safe_message=0, favorite=0, d_rpt_st=0, rr_st=0, using_mode=0, from_address=NULL, device_name=NULL, correlation_tag=203c979e22ec5895, object_id=NULL, cmc_prop=NULL, bin_info=0, re_original_body=NULL, re_body=NULL, re_original_key=NULL, re_recipient_address=NULL, re_content_uri=NULL, re_content_type=NULL, re_file_name=NULL, re_type=0, re_count_info=NULL
Row: 44 _id=31, thread_id=26, date=1564404741, date_sent=0, msg_box=2, read=1, m_id=NULL, sub=NULL, sub_cs=106, ct_t=application/vnd.wap.multipart.related, ct_l=NULL, exp=604800, m_cls=personal, m_type=128, v=18, m_size=0, pri=129, rr=129, rpt_a=NULL, resp_st=128, st=NULL, tr_id=T5d3eec05, retr_st=NULL, retr_txt=NULL, retr_txt_cs=NULL, read_status=NULL, ct_cls=NULL, resp_txt=NULL, d_tm=NULL, d_rpt=129, locked=0, sub_id=-1, seen=1, creator=com.sec.android.easyMover, sim_slot=0, sim_imsi=NULL, deletable=0, hidden=0, app_id=0, msg_id=0, callback_set=0, reserved=0, text_only=0, spam_report=0, secret_mode=0, safe_message=0, favorite=0, d_rpt_st=0, rr_st=0, using_mode=0, from_address=NULL, device_name=NULL, correlation_tag=ec8aa811a2abbc3b, object_id=NULL, cmc_prop=NULL, bin_info=0, re_original_body=NULL, re_body=NULL, re_original_key=NULL, re_recipient_address=NULL, re_content_uri=NULL, re_content_type=NULL, re_file_name=NULL, re_type=0, re_count_info=NULL
Row: 45 _id=61, thread_id=35, date=1564165536, date_sent=0, msg_box=1, read=1, m_id=NULL, sub=NULL, sub_cs=106, ct_t=application/vnd.wap.multipart.related, ct_l=NULL, exp=604800, m_cls=personal, m_type=132, v=18, m_size=0, pri=129, rr=129, rpt_a=NULL, resp_st=128, st=NULL, tr_id=T5d3b45a0, retr_st=NULL, retr_txt=NULL, retr_txt_cs=NULL, read_status=NULL, ct_cls=NULL, resp_txt=NULL, d_tm=NULL, d_rpt=129, locked=0, sub_id=-1, seen=1, creator=com.sec.android.easyMover, sim_slot=0, sim_imsi=NULL, deletable=0, hidden=0, app_id=0, msg_id=0, callback_set=0, reserved=0, text_only=0, spam_report=0, secret_mode=0, safe_message=0, favorite=0, d_rpt_st=0, rr_st=0, using_mode=0, from_address=NULL, device_name=NULL, correlation_tag=4ef7b9f6874eb5fa, object_id=NULL, cmc_prop=NULL, bin_info=0, re_original_body=NULL, re_body=NULL, re_original_key=NULL, re_recipient_address=NULL, re_content_uri=NULL, re_content_type=NULL, re_file_name=NULL, re_type=0, re_count_info=NULL
Row: 46 _id=60, thread_id=35, date=1564165522, date_sent=0, msg_box=1, read=1, m_id=NULL, sub=NULL, sub_cs=106, ct_t=application/vnd.wap.multipart.related, ct_l=NULL, exp=604800, m_cls=personal, m_type=132, v=18, m_size=0, pri=129, rr=129, rpt_a=NULL, resp_st=128, st=NULL, tr_id=T5d3b4592, retr_st=NULL, retr_txt=NULL, retr_txt_cs=NULL, read_status=NULL, ct_cls=NULL, resp_txt=NULL, d_tm=NULL, d_rpt=129, locked=0, sub_id=-1, seen=1, creator=com.sec.android.easyMover, sim_slot=0, sim_imsi=NULL, deletable=0, hidden=0, app_id=0, msg_id=0, callback_set=0, reserved=0, text_only=0, spam_report=0, secret_mode=0, safe_message=0, favorite=0, d_rpt_st=0, rr_st=0, using_mode=0, from_address=NULL, device_name=NULL, correlation_tag=377ecb5eec2885dd, object_id=NULL, cmc_prop=NULL, bin_info=0, re_original_body=NULL, re_body=NULL, re_original_key=NULL, re_recipient_address=NULL, re_content_uri=NULL, re_content_type=NULL, re_file_name=NULL, re_type=0, re_count_info=NULL
